order_id,order_date,customer_name,region,city,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,payment_mode,month,year,is_trending
14256,2024-12-13,Seher Brar,West,Surat,Toys,Doll,Doll Ex,5,54945,0,274725.0,67363.85,COD,12,2024,1
14257,2024-06-03,Inaaya  Seth,West,Surat,Clothing,Shoes,Shoes Distinctio,4,45978,15,156325.2,21389.39,COD,6,2024,1
14258,2025-09-15,Ryan Yohannan,South,Hyderabad,Electronics,Mobile,Mobile Itaque,3,62376,20,149702.4,15843.36,UPI,9,2025,0
14259,2024-06-04,Purab Raju,West,Surat,Sports,Tennis Racket,Tennis Racket Cum,2,38895,0,77790.0,16916.87,Net Banking,6,2024,0
14260,2024-11-24,Lavanya Chandran,East,Guwahati,Clothing,Men's Wear,Men's Wear Consequatur,2,46794,15,79549.8,19602.32,Credit Card,11,2024,0
14261,2024-08-24,Madhav Sahni,North,Chandigarh,Furniture,Sofa,Sofa Maiores,2,68892,10,124005.6,22523.65,COD,8,2024,0
14262,2024-10-13,Anvi Madan,West,Mumbai,Beauty,Face Cream,Face Cream Repellat,2,10779,10,19402.2,4298.75,Credit Card,10,2024,0
14263,2025-05-14,Mohanlal Bath,North,Delhi,Books,Biography,Biography Iusto,2,70763,15,120297.1,28266.87,COD,5,2025,0
14264,2024-02-07,Madhup Kunda,East,Bhubaneswar,Kitchen,Juicer,Juicer Error,2,17580,20,28128.0,3696.64,UPI,2,2024,0
14265,2024-03-30,Ayesha Bhasin,East,Ranchi,Books,Textbook,Textbook Deleniti,4,24736,10,89049.6,21095.87,COD,3,2024,1
14266,2023-10-29,Ritvik Lad,North,Chandigarh,Kitchen,Juicer,Juicer Officia,4,40532,10,145915.2,16116.01,COD,10,2023,1
14267,2025-05-21,Sana Sampath,South,Bangalore,Clothing,Accessories,Accessories Debitis,4,47375,20,151600.0,10673.32,COD,5,2025,1
14268,2024-07-27,Aarna Borra,South,Thiruvananthapuram,Sports,Dumbbells,Dumbbells Sunt,2,5533,5,10512.7,2381.96,COD,7,2024,0
14269,2025-07-01,Drishya Das,East,Ranchi,Toys,RC Car,RC Car Quis,4,13805,15,46937.0,8046.75,Net Banking,7,2025,1
14270,2024-08-29,Zaina Bath,South,Hyderabad,Beauty,Shampoo,Shampoo Dolorem,1,34991,5,33241.45,2305.27,COD,8,2024,0
14271,2025-06-23,Miraan Dugar,North,Amritsar,Groceries,Oil,Oil Doloremque,2,41040,5,77976.0,14177.76,Debit Card,6,2025,0
14272,2025-08-25,Anay Ganesan,East,Guwahati,Beauty,Shampoo,Shampoo Quia,4,45218,0,180872.0,22032.35,COD,8,2025,1
14273,2024-06-27,Zaina Ben,West,Ahmedabad,Sports,Tennis Racket,Tennis Racket Illo,3,69029,10,186378.3,39812.81,UPI,6,2024,0
14274,2024-11-18,Nakul Jani,North,Chandigarh,Electronics,Headphones,Headphones Deserunt,1,52689,20,42151.2,7150.82,Debit Card,11,2024,0
14275,2024-06-06,Miraya Kara,South,Bangalore,Clothing,Accessories,Accessories Nesciunt,5,23891,20,95564.0,7876.43,Credit Card,6,2024,1
14276,2024-10-28,Nishith Thaker,West,Pune,Beauty,Perfume,Perfume Illo,1,37645,5,35762.75,5645.31,Net Banking,10,2024,0
14277,2025-09-07,Saksham Sodhi,West,Mumbai,Sports,Tennis Racket,Tennis Racket Ratione,3,41904,20,100569.6,16720.52,COD,9,2025,0
14278,2024-10-17,Amani Deol,South,Bangalore,Clothing,Women's Wear,Women's Wear Quasi,5,54701,20,218804.0,15467.99,COD,10,2024,1
14279,2025-09-06,Damini Raju,South,Hyderabad,Books,Comics,Comics Earum,5,63067,10,283801.5,48806.87,Credit Card,9,2025,1
14280,2025-01-24,Darshit Kant,South,Coimbatore,Sports,Yoga Mat,Yoga Mat Dicta,5,44673,10,201028.5,37127.09,Credit Card,1,2025,1
14281,2024-05-24,Khushi Batta,West,Ahmedabad,Home Decor,Wall Art,Wall Art Aperiam,5,52704,10,237168.0,21960.05,Debit Card,5,2024,1
14282,2024-01-29,Ayesha Reddy,East,Patna,Sports,Tennis Racket,Tennis Racket Perferendis,4,50385,10,181386.0,41433.44,Credit Card,1,2024,1
14283,2024-07-29,Zain Baria,South,Chennai,Groceries,Sugar,Sugar Ratione,1,76908,5,73062.6,9415.25,Debit Card,7,2024,0
14284,2024-11-28,Kartik Garg,South,Hyderabad,Electronics,Camera,Camera Quas,4,1868,20,5977.6,951.24,Credit Card,11,2024,1
14285,2024-10-02,Ehsaan Babu,South,Coimbatore,Groceries,Wheat,Wheat Molestias,5,68716,20,274864.0,25784.16,UPI,10,2024,1
14286,2025-07-02,Miraya Srivastava,West,Surat,Books,Non-Fiction,Non-Fiction Eos,3,52623,5,149975.55,27730.13,UPI,7,2025,0
14287,2025-06-01,Manjari Mangal,South,Hyderabad,Beauty,Shampoo,Shampoo Impedit,4,55056,15,187190.4,32130.16,UPI,6,2025,1
14288,2024-08-04,Advika Bora,East,Guwahati,Beauty,Foundation,Foundation Ea,2,15877,5,30166.3,4820.02,UPI,8,2024,0
14289,2025-08-29,Charvi Mandal,North,Jaipur,Kitchen,Cookware Set,Cookware Set Vero,1,18809,15,15987.65,3254.85,Debit Card,8,2025,0
14290,2025-04-04,Neelofar Bhatt,West,Pune,Toys,Board Game,Board Game Repudiandae,5,29911,20,119644.0,15340.86,Debit Card,4,2025,1
14291,2023-10-06,Aaryahi Ganesh,East,Kolkata,Home Decor,Cushion,Cushion Eaque,3,2953,15,7530.15,1491.48,COD,10,2023,0
14292,2024-06-24,Lakshay Lata,East,Bhubaneswar,Home Decor,Wall Art,Wall Art Dicta,1,37239,10,33515.1,4856.29,Debit Card,6,2024,0
14293,2025-09-24,Lavanya Shan,North,Chandigarh,Books,Textbook,Textbook Accusamus,2,27891,20,44625.6,3583.18,COD,9,2025,0
14294,2024-08-25,Yuvaan Kumer,West,Surat,Home Decor,Cushion,Cushion Odio,1,36970,10,33273.0,1722.63,COD,8,2024,0
14295,2025-03-01,Dhanuk Krish,South,Bangalore,Toys,Action Figure,Action Figure Mollitia,1,24383,5,23163.85,1717.34,Credit Card,3,2025,0
14296,2025-04-29,Baiju Kuruvilla,North,Jaipur,Groceries,Spices,Spices Sapiente,2,44814,0,89628.0,21512.84,Debit Card,4,2025,0
14297,2025-07-08,Shanaya Yohannan,East,Bhubaneswar,Beauty,Foundation,Foundation Eius,4,77743,0,310972.0,46204.22,Net Banking,7,2025,1
14298,2024-12-21,Tiya Dutta,East,Guwahati,Clothing,Men's Wear,Men's Wear Maxime,4,74791,0,299164.0,34058.98,Net Banking,12,2024,1
14299,2025-08-21,Ojas Sem,South,Thiruvananthapuram,Sports,Cricket Bat,Cricket Bat Laudantium,2,28331,0,56662.0,8548.51,UPI,8,2025,0
14300,2024-05-04,Amani Andra,East,Guwahati,Electronics,Camera,Camera Eligendi,3,63442,20,152260.8,27539.63,COD,5,2024,0
14301,2024-11-11,Ela Koshy,South,Thiruvananthapuram,Sports,Cricket Bat,Cricket Bat Necessitatibus,4,14991,10,53967.6,7196.1,UPI,11,2024,1
14302,2025-07-11,Darshit Sampath,West,Goa,Groceries,Wheat,Wheat Consequuntur,2,52692,15,89576.4,14284.54,Debit Card,7,2025,0
14303,2025-05-22,Divyansh Ravel,West,Pune,Books,Non-Fiction,Non-Fiction Molestiae,1,15829,20,12663.2,3023.33,UPI,5,2025,0
14304,2023-10-07,Badal Krish,East,Guwahati,Furniture,Sofa,Sofa Labore,4,11278,15,38345.2,5987.63,UPI,10,2023,1
14305,2024-12-09,Dishani Das,West,Goa,Electronics,Headphones,Headphones Laboriosam,2,23079,10,41542.2,3033.07,Net Banking,12,2024,0
14306,2025-01-15,Nayantara Setty,West,Surat,Groceries,Spices,Spices Earum,1,60192,5,57182.4,3543.56,Debit Card,1,2025,0
14307,2024-07-24,Misha Kota,North,Chandigarh,Clothing,Men's Wear,Men's Wear Sapiente,4,11666,5,44330.8,8976.0,COD,7,2024,1
14308,2024-01-07,Sana Dua,East,Bhubaneswar,Beauty,Face Cream,Face Cream Molestias,4,29972,5,113893.6,10569.81,Net Banking,1,2024,1
14309,2024-09-12,Trisha Mani,West,Ahmedabad,Furniture,Cabinet,Cabinet Vero,2,71427,5,135711.3,15321.02,UPI,9,2024,0
14310,2024-01-10,Uthkarsh Shetty,East,Ranchi,Home Decor,Lamp,Lamp Ipsum,3,55314,0,165942.0,24842.49,COD,1,2024,0
14311,2025-05-06,Khushi Sarraf,East,Kolkata,Beauty,Foundation,Foundation Eos,1,34064,10,30657.6,5452.09,UPI,5,2025,0
14312,2024-06-07,Shayak Vora,East,Guwahati,Kitchen,Refrigerator,Refrigerator Explicabo,4,74274,15,252531.6,62582.91,Net Banking,6,2024,1
14313,2025-03-28,Shlok Sarna,West,Mumbai,Toys,Doll,Doll Sequi,3,75803,10,204668.1,18799.18,Net Banking,3,2025,0
14314,2025-04-10,Sumer Yadav,South,Hyderabad,Furniture,Table,Table Sunt,4,17989,5,68358.2,11447.56,Net Banking,4,2025,1
14315,2025-03-03,Jayesh Dayal,South,Bangalore,Books,Biography,Biography Unde,1,44583,0,44583.0,3093.02,Net Banking,3,2025,0
14316,2024-04-13,Lagan Chahal,South,Bangalore,Home Decor,Lamp,Lamp Non,3,15603,5,44468.55,4365.28,Debit Card,4,2024,0
14317,2025-06-05,Hazel Bedi,South,Chennai,Toys,Board Game,Board Game Deleniti,4,2105,0,8420.0,711.7,COD,6,2025,1
14318,2024-11-25,Shanaya Jaggi,North,Jaipur,Beauty,Face Cream,Face Cream Laboriosam,1,32127,15,27307.95,2029.38,Net Banking,11,2024,0
14319,2024-08-09,Rania Sachar,South,Hyderabad,Home Decor,Wall Art,Wall Art Ducimus,1,1829,10,1646.1,360.76,Debit Card,8,2024,0
14320,2025-05-19,Shanaya Shan,North,Jaipur,Clothing,Men's Wear,Men's Wear Dolorum,4,37403,10,134650.8,24414.61,COD,5,2025,1
14321,2025-01-23,Vaibhav Kade,West,Mumbai,Books,Non-Fiction,Non-Fiction Quidem,3,23508,5,66997.8,16083.9,Debit Card,1,2025,0
14322,2025-02-24,Dharmajan Sridhar,North,Delhi,Electronics,Headphones,Headphones Animi,4,71527,20,228886.4,22035.51,COD,2,2025,1
14323,2025-08-11,Navya Sagar,East,Guwahati,Furniture,Table,Table Officiis,4,60378,0,241512.0,58217.31,Credit Card,8,2025,1
14324,2024-04-19,Kismat Rao,East,Guwahati,Electronics,Mobile,Mobile Numquam,4,49447,5,187898.6,32101.02,Net Banking,4,2024,1
14325,2025-06-07,Manikya Ravel,North,Amritsar,Clothing,Kids Wear,Kids Wear Necessitatibus,2,78014,10,140425.2,22250.51,Credit Card,6,2025,0
14326,2024-04-06,Zaina Sengupta,West,Mumbai,Clothing,Kids Wear,Kids Wear Tempore,3,21224,5,60488.4,3572.45,Credit Card,4,2024,0
14327,2024-07-19,Pranay Ravel,West,Goa,Kitchen,Microwave,Microwave Adipisci,5,32778,10,147501.0,16861.69,UPI,7,2024,1
14328,2025-05-07,Ritvik Thakur,East,Guwahati,Beauty,Face Cream,Face Cream Debitis,1,41408,5,39337.6,2154.99,UPI,5,2025,0
14329,2025-02-27,Divit Sant,South,Bangalore,Home Decor,Lamp,Lamp Magni,5,65490,15,278332.5,25278.29,UPI,2,2025,1
14330,2024-05-15,Elakshi Kulkarni,South,Coimbatore,Books,Textbook,Textbook Doloribus,4,72290,20,231328.0,17534.93,COD,5,2024,1
14331,2025-07-10,Ritvik Verma,West,Pune,Home Decor,Clock,Clock Dignissimos,5,25263,0,126315.0,15891.61,Credit Card,7,2025,1
14332,2024-06-08,Prerak Koshy,South,Coimbatore,Electronics,Camera,Camera Delectus,5,47353,20,189412.0,42457.61,Credit Card,6,2024,1
14333,2023-12-07,Nitara Dora,West,Mumbai,Clothing,Kids Wear,Kids Wear Porro,2,35073,20,56116.8,7022.51,Debit Card,12,2023,0
14334,2025-05-19,Sumer Date,West,Goa,Toys,Doll,Doll Impedit,1,37731,5,35844.45,5051.94,Credit Card,5,2025,0
14335,2024-04-09,Rasha Samra,West,Pune,Kitchen,Juicer,Juicer Quas,3,15649,15,39904.95,4009.82,COD,4,2024,0
14336,2024-03-05,Darshit Contractor,East,Bhubaneswar,Kitchen,Refrigerator,Refrigerator Accusamus,1,34586,20,27668.8,4998.79,Net Banking,3,2024,0
14337,2025-08-02,Umang Ramanathan,South,Hyderabad,Beauty,Foundation,Foundation Iusto,2,10560,5,20064.0,1988.7,COD,8,2025,0
14338,2023-10-19,Reyansh Sachdeva,East,Ranchi,Sports,Cricket Bat,Cricket Bat Optio,4,17083,15,58082.2,8013.51,COD,10,2023,1
14339,2024-02-20,Mahika Banerjee,West,Surat,Clothing,Men's Wear,Men's Wear Perferendis,3,2881,15,7346.55,1261.95,Net Banking,2,2024,0
14340,2025-09-17,Kabir Ganesh,South,Hyderabad,Sports,Tennis Racket,Tennis Racket Earum,3,38614,5,110049.9,21137.29,Debit Card,9,2025,0
14341,2025-03-05,Pari Sood,West,Mumbai,Beauty,Face Cream,Face Cream Aliquam,4,69706,15,237000.4,52874.6,Debit Card,3,2025,1
14342,2025-03-18,Dharmajan Rajagopal,South,Hyderabad,Furniture,Bed,Bed Perferendis,1,3195,15,2715.75,232.76,Debit Card,3,2025,0
14343,2024-07-30,Mehul Bali,East,Guwahati,Kitchen,Mixer Grinder,Mixer Grinder A,2,50294,10,90529.2,18550.78,Credit Card,7,2024,0
14344,2024-04-28,Adah Bath,South,Coimbatore,Home Decor,Vase,Vase Eveniet,5,72455,15,307933.75,29043.49,COD,4,2024,1
14345,2025-04-11,Anaya Banik,South,Thiruvananthapuram,Kitchen,Microwave,Microwave Ea,5,48552,15,206346.0,27708.9,COD,4,2025,1
14346,2025-01-23,Yakshit Kuruvilla,South,Thiruvananthapuram,Sports,Tennis Racket,Tennis Racket Repellendus,2,7367,0,14734.0,3181.88,Net Banking,1,2025,0
14347,2024-01-08,Himmat Choudhary,West,Surat,Clothing,Accessories,Accessories Dolorem,1,15038,20,12030.4,2409.33,UPI,1,2024,0
14348,2024-12-19,Samiha Kar,North,Lucknow,Furniture,Cabinet,Cabinet Ducimus,2,2428,20,3884.8,607.5,COD,12,2024,0
14349,2024-05-30,Divij Doctor,North,Jaipur,Groceries,Sugar,Sugar Dolore,5,53396,15,226933.0,29138.95,UPI,5,2024,1
14350,2024-09-12,Pari Thaker,West,Ahmedabad,Home Decor,Vase,Vase Asperiores,1,49929,15,42439.65,7282.38,UPI,9,2024,0
14351,2024-10-14,Indrajit Buch,East,Kolkata,Home Decor,Vase,Vase Rem,5,3871,10,17419.5,1304.37,Credit Card,10,2024,1
14352,2024-10-26,Vanya Vohra,South,Bangalore,Kitchen,Juicer,Juicer Dolor,5,43047,0,215235.0,52434.28,COD,10,2024,1
14353,2025-09-19,Ryan Savant,East,Ranchi,Clothing,Kids Wear,Kids Wear Culpa,3,9399,0,28197.0,1498.62,Debit Card,9,2025,0
14354,2024-06-15,Mishti Sangha,East,Ranchi,Electronics,Camera,Camera Consequatur,5,75566,5,358938.5,76355.62,Credit Card,6,2024,1
14355,2024-09-04,Anay Sandhu,North,Chandigarh,Toys,RC Car,RC Car Sequi,4,71329,0,285316.0,44267.62,Credit Card,9,2024,1
14356,2025-04-09,Madhup Saxena,North,Lucknow,Electronics,Laptop,Laptop Similique,4,69263,10,249346.8,39813.41,UPI,4,2025,1
14357,2025-03-26,Darshit Tella,West,Pune,Kitchen,Microwave,Microwave Quos,3,46047,10,124326.9,16812.12,COD,3,2025,0
14358,2024-08-28,Shlok Rau,North,Chandigarh,Books,Textbook,Textbook Provident,1,8857,10,7971.3,1877.65,Debit Card,8,2024,0
14359,2024-07-07,Oorja Khare,West,Pune,Groceries,Spices,Spices Quibusdam,4,60720,20,194304.0,22133.9,UPI,7,2024,1
14360,2025-09-23,Amani Sachar,East,Ranchi,Furniture,Table,Table Harum,4,19989,15,67962.6,14779.28,UPI,9,2025,1
14361,2024-05-19,Kimaya Agate,North,Delhi,Sports,Yoga Mat,Yoga Mat Est,3,663,20,1591.2,132.58,Credit Card,5,2024,0
14362,2025-06-25,Vihaan Cheema,West,Goa,Electronics,Headphones,Headphones Inventore,3,37699,20,90477.6,6098.02,Debit Card,6,2025,0
14363,2024-08-16,Vanya Magar,North,Amritsar,Groceries,Spices,Spices Eum,2,31912,20,51059.2,11797.61,Credit Card,8,2024,0
14364,2024-04-11,Elakshi Mann,West,Mumbai,Furniture,Table,Table Autem,3,22462,5,64016.7,10646.6,COD,4,2024,0
14365,2024-12-04,Jayesh Lall,North,Delhi,Home Decor,Wall Art,Wall Art Laborum,2,17711,0,35422.0,7166.34,Net Banking,12,2024,0
14366,2023-11-05,Ivana Talwar,West,Ahmedabad,Electronics,Smartwatch,Smartwatch Minus,3,24711,10,66719.7,15381.82,Debit Card,11,2023,0
14367,2025-09-19,Shamik Sundaram,West,Goa,Books,Textbook,Textbook Facere,3,27808,10,75081.6,13110.95,Debit Card,9,2025,0
14368,2025-02-08,Rati Handa,North,Amritsar,Sports,Tennis Racket,Tennis Racket Dicta,5,42476,10,191142.0,22835.87,COD,2,2025,1
14369,2024-01-31,Urvi Chada,East,Bhubaneswar,Kitchen,Refrigerator,Refrigerator Aut,1,58003,15,49302.55,10199.98,COD,1,2024,0
14370,2023-10-25,Ivana Mann,South,Chennai,Clothing,Men's Wear,Men's Wear Tempore,3,67818,20,162763.2,34700.67,Credit Card,10,2023,0
14371,2023-11-14,Faiyaz Andra,West,Goa,Kitchen,Refrigerator,Refrigerator Id,4,19693,5,74833.4,17454.37,Credit Card,11,2023,1
14372,2024-11-01,Siya Dhillon,South,Thiruvananthapuram,Beauty,Foundation,Foundation In,2,23853,10,42935.4,7885.48,Debit Card,11,2024,0
14373,2025-08-16,Saksham Mani,South,Hyderabad,Electronics,Laptop,Laptop Sit,1,12992,0,12992.0,1717.93,Debit Card,8,2025,0
14374,2024-12-07,Onkar Bhasin,South,Hyderabad,Electronics,Laptop,Laptop Vel,3,45498,5,129669.3,31511.19,Credit Card,12,2024,0
14375,2024-07-14,Dhanush Cheema,South,Chennai,Furniture,Chair,Chair Illum,1,49660,20,39728.0,3975.66,UPI,7,2024,0
14376,2025-01-24,Trisha Ram,West,Mumbai,Groceries,Oil,Oil Cumque,5,2075,0,10375.0,2097.99,Net Banking,1,2025,1
14377,2025-02-05,Hiran Jani,West,Surat,Electronics,Mobile,Mobile At,2,62102,5,117993.8,19323.02,UPI,2,2025,0
14378,2025-10-02,Ela Yadav,South,Hyderabad,Kitchen,Mixer Grinder,Mixer Grinder Illo,5,20484,20,81936.0,6887.13,Net Banking,10,2025,1
14379,2023-12-29,Jiya Sankar,South,Bangalore,Clothing,Women's Wear,Women's Wear Magni,5,69730,0,348650.0,69633.16,COD,12,2023,1
14380,2024-10-22,Diya Jha,North,Jaipur,Electronics,Headphones,Headphones Accusantium,5,60594,15,257524.5,18555.34,Net Banking,10,2024,1
14381,2024-08-31,Neelofar Goyal,East,Bhubaneswar,Books,Fiction,Fiction Aut,2,69813,0,139626.0,31459.66,Debit Card,8,2024,0
14382,2024-08-20,Ehsaan Gokhale,South,Thiruvananthapuram,Groceries,Oil,Oil Laboriosam,1,26778,0,26778.0,4695.38,Credit Card,8,2024,0
14383,2024-01-13,Damini Rout,East,Ranchi,Books,Non-Fiction,Non-Fiction Doloribus,2,55708,10,100274.4,8709.55,COD,1,2024,0
14384,2024-12-06,Neelofar Warrior,North,Jaipur,Kitchen,Cookware Set,Cookware Set Blanditiis,4,73656,5,279892.8,17589.47,Net Banking,12,2024,1
14385,2024-05-24,Azad Sawhney,West,Goa,Electronics,Laptop,Laptop Error,5,73283,10,329773.5,71073.74,Net Banking,5,2024,1
14386,2025-06-03,Tara Raju,North,Amritsar,Home Decor,Lamp,Lamp Deserunt,1,79898,20,63918.4,11228.51,Net Banking,6,2025,0
14387,2024-06-08,Riaan Vala,South,Hyderabad,Clothing,Shoes,Shoes Nam,4,51973,5,197497.4,48624.81,Debit Card,6,2024,1
14388,2024-11-21,Gatik Banerjee,South,Coimbatore,Groceries,Sugar,Sugar Voluptas,5,32801,20,131204.0,10020.28,Credit Card,11,2024,1
14389,2024-11-11,Nirvaan Bhardwaj,West,Mumbai,Electronics,Headphones,Headphones Nam,1,20852,20,16681.6,2362.07,Debit Card,11,2024,0
14390,2025-05-04,Trisha Sankaran,East,Ranchi,Electronics,Laptop,Laptop Placeat,5,1585,15,6736.25,1648.68,Net Banking,5,2025,1
14391,2023-11-06,Damini Bala,West,Pune,Home Decor,Cushion,Cushion Corrupti,3,6588,10,17787.6,1038.98,COD,11,2023,0
14392,2025-06-01,Anay Wason,South,Chennai,Kitchen,Mixer Grinder,Mixer Grinder Sit,2,8049,10,14488.2,812.7,Credit Card,6,2025,0
14393,2024-12-06,Zoya Joshi,North,Delhi,Kitchen,Cookware Set,Cookware Set Dolor,4,47143,15,160286.2,33283.48,Credit Card,12,2024,1
14394,2024-03-16,Jivin Chanda,East,Kolkata,Home Decor,Wall Art,Wall Art Porro,5,26128,20,104512.0,19138.84,COD,3,2024,1
14395,2025-09-01,Samiha Buch,South,Hyderabad,Toys,Board Game,Board Game Error,5,24751,10,111379.5,26522.0,Credit Card,9,2025,1
14396,2024-08-12,Hansh Rajagopal,West,Goa,Electronics,Camera,Camera Doloremque,1,35786,20,28628.8,4511.67,UPI,8,2024,0
14397,2024-04-29,Nirvaan Arora,North,Amritsar,Kitchen,Mixer Grinder,Mixer Grinder Officiis,2,2611,15,4438.7,849.33,Net Banking,4,2024,0
14398,2024-12-26,Oorja Varma,North,Delhi,Groceries,Sugar,Sugar Rem,5,7183,15,30527.75,4948.74,Debit Card,12,2024,1
14399,2024-04-26,Abram Rout,West,Pune,Books,Textbook,Textbook Alias,4,25196,15,85666.4,4933.32,Debit Card,4,2024,1
14400,2025-01-21,Divij Tank,West,Mumbai,Clothing,Women's Wear,Women's Wear Illo,3,20833,0,62499.0,13726.38,UPI,1,2025,0
14401,2024-04-24,Madhav Mand,West,Mumbai,Beauty,Lipstick,Lipstick Voluptatum,1,72591,20,58072.8,9932.48,COD,4,2024,0
14402,2025-07-12,Riaan Ray,North,Delhi,Books,Biography,Biography Reiciendis,3,55857,0,167571.0,15138.13,UPI,7,2025,0
14403,2023-12-04,Urvi Amble,West,Goa,Sports,Yoga Mat,Yoga Mat Officia,5,31777,0,158885.0,28450.38,Debit Card,12,2023,1
14404,2025-07-10,Ranbir Acharya,East,Guwahati,Home Decor,Lamp,Lamp Eum,4,54451,0,217804.0,26421.01,COD,7,2025,1
14405,2025-06-10,Riaan Doctor,East,Guwahati,Electronics,Headphones,Headphones Quo,1,51177,5,48618.15,5086.73,COD,6,2025,0
14406,2024-03-13,Nitya Dora,East,Patna,Electronics,Headphones,Headphones Laboriosam,2,66910,5,127129.0,11643.35,COD,3,2024,0
14407,2024-01-31,Pari Sangha,East,Guwahati,Toys,RC Car,RC Car Aliquid,3,3152,0,9456.0,692.86,Net Banking,1,2024,0
14408,2025-02-19,Zara Singh,East,Kolkata,Groceries,Spices,Spices Quia,2,76370,0,152740.0,20338.58,Credit Card,2,2025,0
14409,2024-03-08,Hazel Bawa,East,Patna,Electronics,Mobile,Mobile Sint,4,54217,5,206024.6,30673.95,UPI,3,2024,1
14410,2023-12-16,Shayak Bora,West,Goa,Kitchen,Cookware Set,Cookware Set Deleniti,3,66857,10,180513.9,18852.37,Debit Card,12,2023,0
14411,2025-01-19,Heer Chatterjee,North,Chandigarh,Sports,Dumbbells,Dumbbells Asperiores,2,66267,5,125907.3,30852.36,UPI,1,2025,0
14412,2024-10-25,Kiara Saraf,North,Delhi,Toys,RC Car,RC Car Illo,1,17564,20,14051.2,3117.82,UPI,10,2024,0
14413,2024-09-25,Taran Chaudhary,North,Amritsar,Sports,Yoga Mat,Yoga Mat Voluptate,5,16165,5,76783.75,14622.8,Credit Card,9,2024,1
14414,2024-12-05,Aniruddh Varghese,North,Amritsar,Furniture,Sofa,Sofa Explicabo,5,27095,15,115153.75,8987.42,UPI,12,2024,1
14415,2024-05-20,Biju Edwin,North,Amritsar,Home Decor,Wall Art,Wall Art Sequi,3,14923,0,44769.0,3643.06,UPI,5,2024,0
14416,2024-06-11,Jhanvi Solanki,West,Ahmedabad,Beauty,Foundation,Foundation Dolor,2,77254,0,154508.0,11516.25,UPI,6,2024,0
14417,2025-01-05,Piya Kothari,East,Patna,Home Decor,Vase,Vase Iure,4,13446,0,53784.0,6554.39,UPI,1,2025,1
14418,2025-05-24,Ishaan Kibe,West,Pune,Beauty,Face Cream,Face Cream In,4,79126,0,316504.0,60652.87,Net Banking,5,2025,1
14419,2025-04-03,Devansh Ramakrishnan,East,Kolkata,Electronics,Laptop,Laptop Quo,3,25256,5,71979.6,13732.53,COD,4,2025,0
14420,2023-12-07,Nishith Saxena,East,Bhubaneswar,Furniture,Chair,Chair Sequi,2,45462,0,90924.0,9872.31,UPI,12,2023,0
14421,2024-02-18,Ivan Vig,South,Coimbatore,Toys,Board Game,Board Game Praesentium,3,50347,10,135936.9,32641.68,COD,2,2024,0
14422,2024-10-06,Vardaniya Hegde,East,Ranchi,Kitchen,Refrigerator,Refrigerator Illo,1,44833,20,35866.4,3599.51,Net Banking,10,2024,0
14423,2025-02-24,Neelofar Mani,East,Bhubaneswar,Sports,Dumbbells,Dumbbells Repellat,4,17806,5,67662.8,6064.12,UPI,2,2025,1
14424,2024-01-13,Divit Swaminathan,East,Patna,Books,Textbook,Textbook Beatae,2,10137,0,20274.0,1362.93,Net Banking,1,2024,0
14425,2024-10-15,Urvi Babu,South,Chennai,Groceries,Oil,Oil Voluptates,1,47504,15,40378.4,4711.95,UPI,10,2024,0
14426,2025-02-11,Darshit Agrawal,West,Goa,Kitchen,Cookware Set,Cookware Set Harum,4,5375,0,21500.0,3932.93,COD,2,2025,1
14427,2024-09-08,Abram Aggarwal,South,Chennai,Clothing,Kids Wear,Kids Wear Deleniti,4,2812,20,8998.4,1891.32,Credit Card,9,2024,1
14428,2024-12-08,Tejas Bora,North,Lucknow,Books,Textbook,Textbook Omnis,5,36780,5,174705.0,33211.51,Debit Card,12,2024,1
14429,2025-04-06,Vedika Grewal,East,Patna,Beauty,Face Cream,Face Cream Aliquid,5,34112,15,144976.0,19542.8,Credit Card,4,2025,1
14430,2025-08-25,Devansh Raval,East,Guwahati,Groceries,Sugar,Sugar Architecto,4,12902,10,46447.2,9734.3,COD,8,2025,1
14431,2025-08-02,Divyansh Arya,East,Ranchi,Clothing,Men's Wear,Men's Wear Quae,4,27510,0,110040.0,16479.91,Credit Card,8,2025,1
14432,2024-01-19,Tejas Amble,South,Bangalore,Clothing,Kids Wear,Kids Wear Error,1,2577,5,2448.15,219.73,COD,1,2024,0
14433,2025-06-13,Zeeshan D’Alia,East,Bhubaneswar,Kitchen,Refrigerator,Refrigerator Corporis,2,3116,10,5608.8,863.21,Debit Card,6,2025,0
14434,2025-09-24,Ishita Basu,West,Mumbai,Clothing,Women's Wear,Women's Wear Hic,5,76393,15,324670.25,54862.51,Debit Card,9,2025,1
14435,2023-10-08,Baiju Soni,East,Bhubaneswar,Furniture,Sofa,Sofa Repellat,5,61025,5,289868.75,29163.34,Debit Card,10,2023,1
14436,2025-10-01,Romil Gandhi,West,Ahmedabad,Home Decor,Lamp,Lamp Voluptas,3,7146,0,21438.0,3306.51,UPI,10,2025,0
14437,2024-05-01,Anvi Reddy,South,Hyderabad,Kitchen,Mixer Grinder,Mixer Grinder Architecto,1,25036,5,23784.2,4808.18,Debit Card,5,2024,0
14438,2025-06-10,Tejas Vora,North,Chandigarh,Groceries,Rice,Rice Tenetur,5,43938,15,186736.5,26730.69,Debit Card,6,2025,1
